"category","search_term","title","identifier","url","mediatype","confidence_score","creator","publisher","page_count"
"visual_art_and_artists","Art Brut","Art brut et compagnie : la face cachée de l'art contemporain","artbrutetcompagn0000danc","https://archive.org/details/artbrutetcompagn0000danc","texts","70","Danchin, Laurent, 1946-","Paris : Halle Saint-Pierre : La Différence","198"
"visual_art_and_artists","Larry Clark","The American trip : Larry Clark, Nan Goldin, Cady Noland, Richard Prince : 2 February-8 April 1996, the Power Plant","americantriplarr0000monk","https://archive.org/details/americantriplarr0000monk","texts","70","Monk, Philip, 1950-","Toronto : The Power Plant","68"
"visual_art_and_artists","Larry Clark","A Critical Cinema. Interviews with Independent Filmmakers","a-critical-cinema.-interviews-with-independent-filmmakers-scott-mac-donald_202212","https://archive.org/details/a-critical-cinema.-interviews-with-independent-filmmakers-scott-mac-donald_202212","texts","70","Scott MacDonald, Hollis Frampton, Larry Gottheim, Robert Huot, Taka Iimura, Carolee Schneemann, Tom Chomont, J. J. Murphy, Vivienne Dick, Beth B and Scott B, John Waters, Bruce Conner, Robert Nelson, Babette Mangolte, George Kuchar, Diana Barrie, Manuel DeLanda, Morgan Fisher","",""
"visual_art_and_artists","Cy Twombly","Cy Twombly","cytwombly0000bart","https://archive.org/details/cytwombly0000bart","texts","70","Barthes, Roland, (1915-1980)","Paris : Seuil","86"
"visual_art_and_artists","Cy Twombly","Cy Twombly : das graphische werk, 1953-1984 : a catalogue raisonné of the printed graphic work","cytwomblydasgrap0000twom","https://archive.org/details/cytwomblydasgrap0000twom","texts","70","Twombly, Cy, 1928-2011","New York : New York University Press","114"
"visual_art_and_artists","Cy Twombly","Cy Twombly : the last paintings","cytwomblylastpai0000twom","https://archive.org/details/cytwomblylastpai0000twom","texts","70","Twombly, Cy, 1928-2011","Beverly Hills : Gagosian Gallery","66"
"visual_art_and_artists","Cy Twombly","Cy Twombly, paintings and drawings, 1954-1977 : Whitney Museum of American Art, April 10-June 10, 1979","cytwomblypaintin0000twom_x1i3","https://archive.org/details/cytwomblypaintin0000twom_x1i3","texts","70","Twombly, Cy, 1928-2011","New York : The Museum","126"
"visual_art_and_artists","Cy Twombly","Twombly States Of Mind","twombly-states-of-mind","https://archive.org/details/twombly-states-of-mind","texts","70","","",""
"visual_art_and_artists","Cy Twombly","Cy Twombly : cinquante années de dessins","cytwomblycinquan0000twom","https://archive.org/details/cytwomblycinquan0000twom","texts","70","Twombly, Cy, 1928-2011","Paris : Gallimard : Centre Pompidou","186"
"visual_art_and_artists","Cy Twombly","Cy Twombly : eight sculptures","cytwomblyeightsc0000twom","https://archive.org/details/cytwomblyeightsc0000twom","texts","70","Twombly, Cy, 1928-2011","New York : Gagosian Gallery","66"
"visual_art_and_artists","Robert Motherwell","Robert motherwell : open","robertmotherwell0000moth_t7u2","https://archive.org/details/robertmotherwell0000moth_t7u2","texts","70","Motherwell, Robert","London : 21 Publishing","194"
"visual_art_and_artists","Robert Motherwell","Bradley Walker Tomlin","bradleywalkertom0000john","https://archive.org/details/bradleywalkertom0000john","texts","70","John I.H. Baur [Notes by Philip Guston, Robert Motherwell, Duncan Phillips and Frederick S. Wright]","Macmillan Company","72"
"visual_art_and_artists","Robert Motherwell","robert motherwell with selections from the artist's writings","robertmotherwell0000unse","https://archive.org/details/robertmotherwell0000unse","texts","70","","","102"
"visual_art_and_artists","Francis Picabia","Poèmes et dessins de la fille née sans mère","poemesetdessinsd0000pica","https://archive.org/details/poemesetdessinsd0000pica","texts","70","Picabia, Francis, 1879-1953","Paris : Allia","98"
"visual_art_and_artists","Francis Picabia","Francis Picabia : dans les collections du Centre Pompidou, Musée national d'art moderne","francispicabiada0000pica","https://archive.org/details/francispicabiada0000pica","texts","70","Picabia, Francis, 1879-1953","Paris : Éditions du Centre Pompidou","158"
"visual_art_and_artists","Francis Picabia","Picabia : le saint masqué : essai sur la peinture érotique de Francis Picharabia [sic]","picabialesaintma0000boul","https://archive.org/details/picabialesaintma0000boul","texts","70","Boulbès, Carole","Paris : Jean Michel Place","166"
"visual_art_and_artists","Francis Picabia","Relâche; ballet instantanéiste en deux actes, un entr'acte cinématographique, et ""la queue du chien"". Scénario et décors de Francis Picabia","31761034164509","https://archive.org/details/31761034164509","texts","70","Satie, Erik, 1866-1925","Paris Salabert","62"
"visual_art_and_artists","Bauhaus","Dark entries : Bauhaus and beyond","darkentriesbauha0000shir","https://archive.org/details/darkentriesbauha0000shir","texts","70","Shirley, Ian","Wembley, Mddx, Eng. : SAF Publishing","196"
"visual_art_and_artists","Bauhaus","The ABC's of [triangle square circle] : the Bauhaus and design theory","abcsoftrianglesq0000unse_o2s8","https://archive.org/details/abcsoftrianglesq0000unse_o2s8","texts","70","","New York : Herb Lubalin Study Center of Design and Typography, Cooper Union for the Advancement of Science and Art : [distributed by Princeton Architectural Press]","70"
"visual_art_and_artists","Antoni Tapies","Antoni Tàpies. Galerie Boisseree 2019","antoni-tapies.-galerie-boisseree-2019","https://archive.org/details/antoni-tapies.-galerie-boisseree-2019","texts","70","Galerie Boisseree.","",""
"visual_art_and_artists","Wallace Berman","Artist file: Wallace Berman: miscellaneous uncataloged material","artistfilebermanwallace","https://archive.org/details/artistfilebermanwallace","texts","70","Berman, Wallace, 1926-1976","","79"
"visual_art_and_artists","Wallace Berman","Wallace Berman: Photographs","wallacebermanpho0000unse","https://archive.org/details/wallacebermanpho0000unse","texts","70","","RoseGallery Los Angeles","162"
"visual_art_and_artists","Bruce Conner","Artist file : Bruce Conner : miscellaneous uncataloged material","artistfileconnerbruce","https://archive.org/details/artistfileconnerbruce","texts","70","Conner, Bruce, 1933-2008","","172"
"visual_art_and_artists","Frank Lloyd Wright","Frank Lloyd Wright Rebel In Concrete","FrankLloydWrightRebelInConcrete_116872_p200_CMU","https://archive.org/details/FrankLloydWrightRebelInConcrete_116872_p200_CMU","texts","70","Aylesa Forsee","Macrae Smith Company",""
"visual_art_and_artists","Frank Lloyd Wright","Frank Lloyd Wright On Architecture Selected Writings 1894 1940","in.ernet.dli.2015.88635","https://archive.org/details/in.ernet.dli.2015.88635","texts","70","Fraederick Gutheim","",""
"visual_art_and_artists","Frank Lloyd Wright","Frank Lloyd Wright's Fallingwater : the house and its history","franklloydwright0000hoff","https://archive.org/details/franklloydwright0000hoff","texts","70","Hoffmann, Donald","New York : Dover Publications","118"
"visual_art_and_artists","Frank Lloyd Wright","Ausgefuhrte Bauten und Entwurfe / von Frank Lloyd Wright [Variant title: Executed buildings and designs by Frank Lloyd Wright]. Volume 2.","Wright-2-15030","https://archive.org/details/Wright-2-15030","texts","70","Frank Lloyd Wright","Wasmuth",""
"visual_art_and_artists","Frank Lloyd Wright","Three American architects : Richardson, Sullivan, and Wright, 1865-1915","threeamericanarc00jame","https://archive.org/details/threeamericanarc00jame","texts","70","O'Gorman, James F","Chicago : University of Chicago Press","198"
"visual_art_and_artists","Frank Lloyd Wright","Frank Lloyd Wright design","franklloydwright0000cost","https://archive.org/details/franklloydwright0000cost","texts","70","Costantino, Maria","New York : Barnes & Noble","138"
"film_and_cinema","Kenneth Anger","Black leather Lucifer : the films of Kenneth Anger","blackleatherluci0000hunt","https://archive.org/details/blackleatherluci0000hunt","texts","70","Hunter, Jack","London : Glitter","174"
"film_and_cinema","Kenneth Anger","Moonchild with Kenneth Anger","Moonchild_201902","https://archive.org/details/Moonchild_201902","texts","70","","",""
"film_and_cinema","Kenneth Anger","The Films Of Kenneth Anger Volume Two","office-of-film-and-literature-classification_800327","https://archive.org/details/office-of-film-and-literature-classification_800327","texts","70","Office of Film and Literature Classification","",""
"film_and_cinema","Kenneth Anger","Hollywood Babylon - Kenneth Anger","hollywood-babylon-kenneth-anger","https://archive.org/details/hollywood-babylon-kenneth-anger","texts","70","Kenneth Anger","",""
"film_and_cinema","Roman Polanski","The cinema of Roman Polanski","cinemaofromanpol0000butl","https://archive.org/details/cinemaofromanpol0000butl","texts","70","Butler, Ivan","New York : A. S. Barnes ; London : A. Zwemmer Limited","198"
"film_and_cinema","Roman Polanski","Polanski : his life and films","polanskihislifef0000leam","https://archive.org/details/polanskihislifef0000leam","texts","70","Leaming, Barbara","London : Hamilton","190"
"film_and_cinema","Roman Polanski","Il fantasma e la fanciulla : tre film di Roman Polanski","ilfantasmaelafan0000scan","https://archive.org/details/ilfantasmaelafan0000scan","texts","70","Scandola, Alberto","Caselle di Sommacampagna (VR) : Cierre","126"
"film_and_cinema","Benny's Video haneke","Michael Haneke","michaelhaneke0000brun","https://archive.org/details/michaelhaneke0000brun","texts","70","Brunette, Peter","Urbana : University of Illinois Press","190"
"literature","Bret Easton Ellis","Bret Easton Ellis (9 obras)","los-destrozos-bret-easton-ellis","https://archive.org/details/los-destrozos-bret-easton-ellis","texts","70","Cypob77","",""
"literature","Bret Easton Ellis","Bret Easton Ellis's American Psycho : a reader's guide","breteastonelliss0000murp","https://archive.org/details/breteastonelliss0000murp","texts","70","Murphet, Julian","New York : Continuum","102"
"literature","Bret Easton Ellis","suite(s) impériale(s)","suitesimpriales0000bret","https://archive.org/details/suitesimpriales0000bret","texts","70","Bret Easton Ellis","43374","198"
"literature","Bret Easton Ellis","Bret Easton Ellis Rewrites Babysitters Club","bret-easton-ellis-babysitters-club","https://archive.org/details/bret-easton-ellis-babysitters-club","texts","70","","",""
"literature","Bret Easton Ellis","‘Baby-Sitters’ Club’ By Bret Easton Ellis: Chapter 1","pretty_201911","https://archive.org/details/pretty_201911","texts","70","Drew Grant","",""
"literature","Bret Easton Ellis","Less Than Zero - Bret Easton Ellis","less-than-zero-bret-easton-ellis","https://archive.org/details/less-than-zero-bret-easton-ellis","texts","70","Bret Easton Ellis","",""
"literature","Bret Easton Ellis","Unter Null Roman","unternullroman0000elli","https://archive.org/details/unternullroman0000elli","texts","70","Ellis, Bret Easton 1964- Verfasser","Reinbek bei Hamburg Rowohlt","198"
"literature","Mass Psychology of Fascism","Anti-Psych: Against Psychiatry And Psychology","antipsych-against-psychiatry-and-psychology_202501","https://archive.org/details/antipsych-against-psychiatry-and-psychology_202501","texts","70","https://berserker.biz/","",""
"literature","Mass Psychology of Fascism","The Mass Psychology Of Fascism - Wilhelm Reich","the-mass-psychology-of-fascism-wilhelm-reich","https://archive.org/details/the-mass-psychology-of-fascism-wilhelm-reich","texts","70","digitalfolklore","",""
"literature","Albert Camus","Albert Camus Obcy","AlbertCamusObcy","https://archive.org/details/AlbertCamusObcy","texts","70","","",""
"literature","Albert Camus","La fremdulo : romano","lafremdulo","https://archive.org/details/lafremdulo","texts","70","Camus, Albert, 1913-1960","Paris : Sennacieca Asocio Tutmonda",""
"literature","Albert Camus","El mito de Sísifo","elmitodesisifo0000camu","https://archive.org/details/elmitodesisifo0000camu","texts","70","Camus, Albert 1913-1960","Madrid Alianza Editorial","190"
"literature","Charles Bukowski","Pig In A Pamphlet 12","PigInAPamphlet12","https://archive.org/details/PigInAPamphlet12","texts","70","Charles Bukowski","",""
"literature","Charles Bukowski","Contes de la folie ordinaire","contesdelafolieo0000buko","https://archive.org/details/contesdelafolieo0000buko","texts","70","Bukowski, Charles, 1920-1994","Paris : Librairie générale française","198"
"literature","Charles Bukowski","The continual condition","continualconditi00buko","https://archive.org/details/continualconditi00buko","texts","70","Charles Bukowski","Ecco","154"
"literature","Charles Bukowski","Mockingbird wish me luck","mockingbirdwishm0000buko","https://archive.org/details/mockingbirdwishm0000buko","texts","70","Bukowski, Charles","New York : Ecco","166"
"literature","Charles Bukowski","(You and Your) Big Mouth (complete)","big-mouth-5-october-1995-pyramid","https://archive.org/details/big-mouth-5-october-1995-pyramid","texts","70","Pat Moriarity (art) Jim Woodring, Harvey Pekar, Peter Kuper, Colin Upton, Robert Crumb, J.R. Williams, Jim Blanchard, Charles Bukowski, Jason Lutes, Etc (writers)","",""
"literature","Charles Bukowski","Charles Bukowski Obituary","CharlesBukowskiObituary","https://archive.org/details/CharlesBukowskiObituary","texts","70","Myrna Oliver","",""
"literature","Charles Bukowski","The movie, ""Barfly"" : an original screenplay by Charles Bukowski for a film by Barbet Schroeder","moviebarfly00buko","https://archive.org/details/moviebarfly00buko","texts","70","Bukowski, Charles, Schroeder, Barbet","Santa Rosa, CA : Black Sparrow Press","182"
"literature","Charles Bukowski","The captain is out to lunch and the sailors have taken over the ship","captainisouttolu0000buko","https://archive.org/details/captainisouttolu0000buko","texts","70","Bukowski, Charles","Santa Rosa : Black Sparrow Press","158"
"literature","Charles Bukowski","Post Office","postoffice0000buko","https://archive.org/details/postoffice0000buko","texts","70","Bukowski, Charles","London : Virgin Books","182"
"literature","Charles Bukowski","Shakespeare non l'ha mai fatto","isbn_9788807813993_0","https://archive.org/details/isbn_9788807813993_0","texts","70","Bukowski, Charles. aut","Milano : Feltrinelli","142"
"literature","Charles Bukowski","Bukowski Unleashed","bukowskiunleashe0000char","https://archive.org/details/bukowskiunleashe0000char","texts","70","Charles Bukowski, Rikki Hollywood","Little Lagoon, Little Lagoon Press","166"
"literature","Charles Bukowski","Bukowski for beginners","bukowskiforbegin0000poli","https://archive.org/details/bukowskiforbegin0000poli","texts","70","Polimeni, Carlos, 1958-","New York ; London : Writers and Readers","166"
"literature","Charles Bukowski","Mocking Bird Wish Me Luck","mockingbirdwishm0000char","https://archive.org/details/mockingbirdwishm0000char","texts","70","Charles Bukowski","","170"
"literature","Charles Bukowski","The hunchback of East Hollywood : a biography of Charles Bukowski","hunchbackofeasth0000malo","https://archive.org/details/hunchbackofeasth0000malo","texts","70","Malone, Aubrey","Manchester : Critical Vision","198"
"literature","Charles Bukowski","Love He Said by Charles Bukowski","office-of-film-and-literature-classification_1900281.002","https://archive.org/details/office-of-film-and-literature-classification_1900281.002","texts","70","Office of Film and Literature Classification","",""
"literature","Charles Bukowski","Ham On Rye","ham-on-rye","https://archive.org/details/ham-on-rye","texts","70","Charles Bukowski","",""
"literature","William S. Burroughs","Venice Sideshow","venice-sideshow-01-1974-09-d-m","https://archive.org/details/venice-sideshow-01-1974-09-d-m","texts","70","Robert Crumb, S. Clay Wilson, Harlan Ellison, William S. Burroughs, Dave Sheridan, Edward Gorey, Ron Cobb, Robert Williams, Fritz Leiber","",""
"literature","William S. Burroughs","Ghost of chance","ghostofchance00will","https://archive.org/details/ghostofchance00will","texts","70","Burroughs, William S., 1914-1997","New York : High Risk Books","106"
"literature","William S. Burroughs","Port of saints","portofsaints00burr","https://archive.org/details/portofsaints00burr","texts","70","Burroughs, William S., 1914-","Berkeley : Blue Wind Press","186"
"literature","William S. Burroughs","William Burroughs (Obras, guías, entrevistas, ensayos)","burroughs-william-s-la-m-quina-blanda","https://archive.org/details/burroughs-william-s-la-m-quina-blanda","texts","70","Cypob77","",""
"literature","William S. Burroughs","The last words of Dutch Schultz","lastwordsofdutch0000burr","https://archive.org/details/lastwordsofdutch0000burr","texts","70","Burroughs, William S., 1914-1997, author","London : Cape Goliard Press","110"
"literature","Marquis de Sade","Le cachet d'Onyx : Léa ; Fragment (1831-1833) ; ""Du marquis de Sade à Barbey d'Aurevilly"" : étude","lecachetdonyxl00barb","https://archive.org/details/lecachetdonyxl00barb","texts","70","Barbey d'Aurevilly, J. (Jules), 1808-1889, Doyon, René Louis, 1885- Du marquis de Sade à Barbey d'Aurevilly","Paris : La Connaissance","116"
"literature","Marquis de Sade","Philosophy in the boudoir, or, The immoral mentors","philosophyinboud0000sade","https://archive.org/details/philosophyinboud0000sade","texts","70","Sade, marquis de, 1740-1814","New York : Penguin Books","198"
"literature","Marquis de Sade","Lautréamont et Sade","lautreamontetsad0000blan","https://archive.org/details/lautreamontetsad0000blan","texts","70","Blanchot, Maurice","Paris : Éditions de Minuit","198"
"literature","Marquis de Sade","Marquis de Sade : his life and works","marquisdesadehis00bloc","https://archive.org/details/marquisdesadehis00bloc","texts","70","Bloch, Iwan, 1872-1922, Bruce, James, 1900-","New York : Castle Books : Distributed by Book Sales","138"
"literature","Marquis de Sade","Marquis","marquis0000topo","https://archive.org/details/marquis0000topo","texts","70","Topor, Roland, 1938-1997","[Paris] : Imprimerie nationale","110"
"literature","Marquis de Sade","Sade mon prochain précédé de Le philosophe scélérat","sademonprochainp0000klos","https://archive.org/details/sademonprochainp0000klos","texts","70","Klossowski, Pierre","Paris : Éditions du Seuil","198"
"literature","Marquis de Sade","The Marquis De Sade A Very Short Introduction ( PDFDrive )","the-marquis-de-sade-a-very-short-introduction-pdfdrive","https://archive.org/details/the-marquis-de-sade-a-very-short-introduction-pdfdrive","texts","70","","",""
"literature","Marquis de Sade","The passionate philosopher : a Marquis De Sade reader","passionatephilos0000sade","https://archive.org/details/passionatephilos0000sade","texts","70","Sade, marquis de, 1740-1814","London : Peter Owen","194"
"literature","Marquis de Sade","The persecution and assassination of Marat, as performed by the inmates of the Asylum of Charenton under the direction of the Marquis de Sade /Peter Weiss ; English version by Geoffrey Skelton ; verse adaptation by Adrian Mitchell ; introduction by Peter Brook.. --","persecutionassas00weis_0","https://archive.org/details/persecutionassas00weis_0","texts","70","Weiss, Peter, 1916-1982","London : Marion Boyars, 1978","134"
"literature","Marquis de Sade","La Philosophie dans Le Boudoir 1795: Vol 1","bim_eighteenth-century_la-philosophie-dans-le-b_sade-doatien-alphonse-f_1795_1","https://archive.org/details/bim_eighteenth-century_la-philosophie-dans-le-b_sade-doatien-alphonse-f_1795_1","texts","70","Sade, Doatien Alphonse Francois de, Marquis","","189"
"literature","Marquis de Sade","Marat/Sade, a Play: The Persecution and Assassination of Jean-Paul Marat as Performed by the Inmates of the Asylum of Charenton Under the Direction of the Marquis De Sade","maratsadeplayper0000pete","https://archive.org/details/maratsadeplayper0000pete","texts","70","Peter Weiss","Atheneum","134"
"literature","Marquis de Sade","How to read Sade","howtoreadsade0000phil","https://archive.org/details/howtoreadsade0000phil","texts","70","Phillips, John, 1950-","London : Granta","134"
"literature","Marquis de Sade","madame de sade","madamedesade0000unse_h7n4","https://archive.org/details/madamedesade0000unse_h7n4","texts","70","","","122"
"literature","Marquis de Sade","Crimes of passion","crimesofpassion00sade","https://archive.org/details/crimesofpassion00sade","texts","70","Sade, marquis de, 1740-1814, Baskin, Wade, ed. and tr","[New York] Castle Books","122"
"literature","Andre Breton","alexandre marius Jacob -> souvenirs d’un révolté","AlexandreMariusJacob-SouvenirsDunRvolt","https://archive.org/details/AlexandreMariusJacob-SouvenirsDunRvolt","texts","70","nemo","",""
"literature","Andre Breton","André Breton","andrebretonselec00bret","https://archive.org/details/andrebretonselec00bret","texts","70","André Breton","University of California Press","198"
"literature","Andre Breton","(by Andre Breton) Manifestoes Of Surrealism ( Ann A 999507 (z Lib.org)","byandrebretonmanifestoesofsurrealismanna999507zlib.org","https://archive.org/details/byandrebretonmanifestoesofsurrealismanna999507zlib.org","texts","70","(by Andre Breton) Manifestoes Of Surrealism ( Ann A 999507 (z Lib.org)","",""
"literature","Andre Breton","Estrella de tres puntas : Andre' Breton y el surrealismo","estrelladetrespu0000pazo","https://archive.org/details/estrelladetrespu0000pazo","texts","70","Paz, Octavio, 1914-","Coyoacán, Mexico : Editorial Vuelta","144"
"literature","Andre Breton","andre-breton-communicating-vessels","andre-breton-communicating-vessels","https://archive.org/details/andre-breton-communicating-vessels","texts","70","","","187"
"literature","Andre Breton","alexandre Ghé -> lettre ouverte à pierre Kropotkine","AlexandreGh-LettreOuvertePierreKropotkine","https://archive.org/details/AlexandreGh-LettreOuvertePierreKropotkine","texts","70","nemo","",""
"literature","Andre Breton","Les Pas perdus","lespasperdus0000bret","https://archive.org/details/lespasperdus0000bret","texts","70","Breton, Andre","Gallimard","198"
"literature","Andre Breton","Delirio y metáfora. Vicente Huidobro y André Breton","delirio-y-metafora.-vicente-huidobro-y-andre-breton-marta-rodriguez","https://archive.org/details/delirio-y-metafora.-vicente-huidobro-y-andre-breton-marta-rodriguez","texts","70","Marta Rodríguez","",""
"literature","Andre Breton","Rene Magritte : [exhibition catalogue]","renemagritteexhi0000bret","https://archive.org/details/renemagritteexhi0000bret","texts","70","Breton, Andre, 1896-1966","Stockholm : Moderna Museet","70"
"literature","Andre Breton","Manifesto Surrealista - André Breton","manifestosurrealistaandrebreton","https://archive.org/details/manifestosurrealistaandrebreton","texts","70","Ana Rosenrot","",""
"figures","John Wayne Gacy","A Question Of Doubt The John Wayne Gacy Story","a-question-of-doubt-the-john-wayne-gacy-story-john-wayne-gacy-z-lib.org","https://archive.org/details/a-question-of-doubt-the-john-wayne-gacy-story-john-wayne-gacy-z-lib.org","texts","70","John wayne Gacy","",""
"figures","John Wayne Gacy","John Wayne Gacy","JohnWayneGacy","https://archive.org/details/JohnWayneGacy","texts","70","Federal Bureau of Investigation","",""
"figures","John Wayne Gacy","A Question Of Doubt By John Wayne Gacy","john-wayne-gacy-a-question-of-doubt-the-john-wayne-gacy-story-craig-bowley-consultants-1995","https://archive.org/details/john-wayne-gacy-a-question-of-doubt-the-john-wayne-gacy-story-craig-bowley-consultants-1995","texts","70","","",""
"figures","John Wayne Gacy","""Psycho Killers # 8 John Wayne Gacy, The Killer Clown""","psycho-killers-8-john-wayne-gacy-the-killer-clown","https://archive.org/details/psycho-killers-8-john-wayne-gacy-the-killer-clown","texts","70","","",""
"figures","John Wayne Gacy","John Wayne Gacy Witness List Original","gacy-st.-witness.-list.-04.25.79","https://archive.org/details/gacy-st.-witness.-list.-04.25.79","texts","70","","",""
"figures","John Wayne Gacy","John Wayne Gacy - 2nd Witness List","def.-2d.-suppl.-witness.-list","https://archive.org/details/def.-2d.-suppl.-witness.-list","texts","70","","",""
"figures","Bob Flanagan","""Bob Flanagan - Supermasochist"" By Bob Flanagan, Andrea Juno, V. Vale","bob-flanagan-supermasochist-by-bob-flanagan-andrea-juno-v.-vale.org","https://archive.org/details/bob-flanagan-supermasochist-by-bob-flanagan-andrea-juno-v.-vale.org","texts","70","","",""
"figures","Genesis P-Orridge","Esoterrorist: Selected Essays 1980-1988 / Genesis P-orridge","gpo-esoterrorist","https://archive.org/details/gpo-esoterrorist","texts","70","Genesis P-orridge","",""
"figures","Genesis P-Orridge","Psychic Tv. Genesis. P. Orridge. Una raccolta comprensiva di testi. 1981-1990","psychic-tv","https://archive.org/details/psychic-tv","texts","70","Vittore Baroni","",""
"figures","Genesis P-Orridge","Thee psychick bible : thee apocryphal scriptures of Genesis P-Orridge & thee [sic] third mind ov [sic] psychic TV","theepsychickbibl0000unse","https://archive.org/details/theepsychickbibl0000unse","texts","70","","San Francisco : Alecto Enterprises","198"
"visual_art_and_artists","Jean Dubuffet","Jean Dubuffet : a retrospective glance at eighty, from the collections of Morton and Linda Janklow and the Solomon R. Guggenheim Museum, New York","jeandubuffetretr00newy","https://archive.org/details/jeandubuffetretr00newy","texts","61","","New York : Solomon R. Guggenheim Foundation","34"
"music_and_sound","Psychic TV","Psychic TV - Discography (1981–1999; 2003–2020)","psychic_tv_disco","https://archive.org/details/psychic_tv_disco","audio","90","Genesis P-Orridge & Alex Fergusson","",""
"music_and_sound","Brian Jonestown Massacre","The Brian Jonestown Massacre - Pol-Pot's Pleasure Penthouse (full tape)","PolPotsPleasurePenthouse","https://archive.org/details/PolPotsPleasurePenthouse","audio","90","The Brian Jonestown Massacre","",""
"music_and_sound","Lou Reed","Perfect day","PerfectDay_844","https://archive.org/details/PerfectDay_844","audio","90","Lou Reed","",""
"music_and_sound","Chopin","The Best Of Classical Music Mozart, Beethoven, Bach, Chopin... Classical Music Piano Playlist Mix","TheBestOfClassicalMusicMozartBeethovenBachChopin...ClassicalMusicPianoPlaylistMix","https://archive.org/details/TheBestOfClassicalMusicMozartBeethovenBachChopin...ClassicalMusicPianoPlaylistMix","audio","90","","",""
"music_and_sound","Chopin","Fryderyk Chopin - 24 Preludes op. 28 + Ravel - La Valse","onclassical-OC1R","https://archive.org/details/onclassical-OC1R","audio","90","Giampaolo Stuani","",""
"music_and_sound","Chopin","Moonlight Sonata","lp_moonlight-sonata_ludwig-van-beethoven-frdric-chopin-alexand","https://archive.org/details/lp_moonlight-sonata_ludwig-van-beethoven-frdric-chopin-alexand","audio","90","Ludwig van Beethoven, Frédéric Chopin, Alexander Jenner","Remington","4"
"music_and_sound","Chopin","The Nocturnes","lp_the-nocturnes_arthur-rubinstein-frdric-chopin","https://archive.org/details/lp_the-nocturnes_arthur-rubinstein-frdric-chopin","audio","90","Arthur Rubinstein, Frédéric Chopin","RCA Victor Red Seal","10"
"music_and_sound","Chopin","Chopin, Fantaisie-Impromptu Op 66","ChopinFantaisie-impromptuOp66","https://archive.org/details/ChopinFantaisie-impromptuOp66","audio","90","","",""
"music_and_sound","Chopin","The Best Of Chopin","the-best-of-chopin","https://archive.org/details/the-best-of-chopin","audio","90","","",""
"music_and_sound","Chopin","Chopin - Nocturne op.9 no. 2","Chopin-NocturneOp.9No.2","https://archive.org/details/Chopin-NocturneOp.9No.2","audio","90","pianodamper","",""
"music_and_sound","Chopin","CHOPIN: Etudes","CHOPINEtudes-Cortot-NEWTRANSFER","https://archive.org/details/CHOPINEtudes-Cortot-NEWTRANSFER","audio","90","Alfred Cortot, piano","",""
"music_and_sound","Chopin","Frederic Chopin - Complete Edition {Deutsche Grammophon}","polka-Frederic-chopin-complete-edition","https://archive.org/details/polka-Frederic-chopin-complete-edition","audio","89","","",""
"music_and_sound","Chopin","Gdy Chopin Grał","GdyChopinGral","https://archive.org/details/GdyChopinGral","audio","88","","",""
"music_and_sound","Lou Reed","Lou Reed - Original Album Classics [5 Album Box]","08-the-kids_202211","https://archive.org/details/08-the-kids_202211","audio","87","Lunar Monkey","",""
"music_and_sound","Chopin","Nocturnes complete","nocturnessoundre00chop","https://archive.org/details/nocturnessoundre00chop","audio","87","Chopin, Frédéric, 1810-1849, Novaes, Guiomar","New York, N.Y. : Vox","5"
"music_and_sound","Chopin","Antonio11Chopin","Antonio11Chopin","https://archive.org/details/Antonio11Chopin","audio","87","Antonio11","",""
"music_and_sound","Chopin","Chopin: Fourteen Waltzes","ChopinFourteenWaltzes","https://archive.org/details/ChopinFourteenWaltzes","audio","87","Frederic Chopin","",""
"music_and_sound","Chopin","30 Piano Masterpieces","lp_30-piano-masterpieces_various-bach-beethoven-brahms-chopin-hande","https://archive.org/details/lp_30-piano-masterpieces_various-bach-beethoven-brahms-chopin-hande","audio","87","Various, Bach, Beethoven, Brahms, Chopin, Handel, Liszt, Rachmaninoff, Scarlatti, Sinding","Columbia Musical Treasuries","5"
"music_and_sound","Chopin","Chopin Piano Music Complete Vol. II","lp_chopin-piano-music-complete-vol-ii_mieczyslaw-horszowski-guiomar-novaes","https://archive.org/details/lp_chopin-piano-music-complete-vol-ii_mieczyslaw-horszowski-guiomar-novaes","audio","87","Mieczyslaw Horszowski, Guiomar Novaes","VOX","8"
"music_and_sound","Chopin","Frederic Chopin - The Complete Edition - Vol IV - Nocturnes - Daniel Barenboim","chopin-nocturnes","https://archive.org/details/chopin-nocturnes","audio","87","Deutsche Grammophon","",""
"music_and_sound","Chopin","Chopin Nocturne No.2 in E flat major Op.9 No.2 piano Arthur Rubinstein","ChopinNocturneNo.2InEFlatMajorOp.9No.2PianoArthurRubinstein_869","https://archive.org/details/ChopinNocturneNo.2InEFlatMajorOp.9No.2PianoArthurRubinstein_869","audio","86","Chopin Nocturne No.2 in E flat major Op.9 No.2 piano Arthur Rubinstein","",""
"music_and_sound","Chopin","Chopin Nocturnes","chopin_201611","https://archive.org/details/chopin_201611","audio","85","Fryderyk Chopin, Andrei Gavrilov","",""
"music_and_sound","Chopin","Collected Piano Music Of Chopin","lp_collected-piano-music-of-chopin_frdric-chopin-various","https://archive.org/details/lp_collected-piano-music-of-chopin_frdric-chopin-various","audio","85","Frédéric Chopin, Various","Murray Hill Records","28"
